patient_id	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_clusterProminence	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_clusterShade	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_correlation	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_energy	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_entropy	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_haralickCorrelation	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_inertia	mean_cooccurrence_win_97_sliding_97_numbin_128_offset_17_inverseDifferenceMoment	mean_edgeenhance_win_97_sliding_97_Eta_10_epsi_10_radius_edge_8_radius_8_edge_enhance	mean_graylevel_win_97_sliding_97_numbin_128_5th	mean_graylevel_win_97_sliding_97_numbin_128_5thmean	mean_graylevel_win_97_sliding_97_numbin_128_95th	mean_graylevel_win_97_sliding_97_numbin_128_95thmean	mean_graylevel_win_97_sliding_97_numbin_128_entropy	mean_graylevel_win_97_sliding_97_numbin_128_kurtosis	mean_graylevel_win_97_sliding_97_numbin_128_max	mean_graylevel_win_97_sliding_97_numbin_128_mean	mean_graylevel_win_97_sliding_97_numbin_128_min	mean_graylevel_win_97_sliding_97_numbin_128_sigma	mean_graylevel_win_97_sliding_97_numbin_128_skewness	mean_graylevel_win_97_sliding_97_numbin_128_sum	mean_runlength_win_97_sliding_97_numbin_128_GreyLevelNonuniformity	mean_runlength_win_97_sliding_97_numbin_128_HighGreyLevelRunEmphasis	mean_runlength_win_97_sliding_97_numbin_128_LongRunEmphasis	mean_runlength_win_97_sliding_97_numbin_128_LowGreyLevelRunEmphasis	mean_runlength_win_97_sliding_97_numbin_128_RunLengthNonuniformity	mean_runlength_win_97_sliding_97_numbin_128_RunPercentage	mean_runlength_win_97_sliding_97_numbin_128_ShortRunEmphasis	mean_win_97_sliding_97_box_counting	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_clusterProminence	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_clusterShade	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_correlation	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_energy	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_entropy	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_haralickCorrelation	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_inertia	std_cooccurrence_win_97_sliding_97_numbin_128_offset_17_inverseDifferenceMoment	std_edgeenhance_win_97_sliding_97_Eta_10_epsi_10_radius_edge_8_radius_8_edge_enhance	std_graylevel_win_97_sliding_97_numbin_128_5th	std_graylevel_win_97_sliding_97_numbin_128_5thmean	std_graylevel_win_97_sliding_97_numbin_128_95th	std_graylevel_win_97_sliding_97_numbin_128_95thmean	std_graylevel_win_97_sliding_97_numbin_128_entropy	std_graylevel_win_97_sliding_97_numbin_128_kurtosis	std_graylevel_win_97_sliding_97_numbin_128_max	std_graylevel_win_97_sliding_97_numbin_128_mean	std_graylevel_win_97_sliding_97_numbin_128_min	std_graylevel_win_97_sliding_97_numbin_128_sigma	std_graylevel_win_97_sliding_97_numbin_128_skewness	std_graylevel_win_97_sliding_97_numbin_128_sum	std_runlength_win_97_sliding_97_numbin_128_GreyLevelNonuniformity	std_runlength_win_97_sliding_97_numbin_128_HighGreyLevelRunEmphasis	std_runlength_win_97_sliding_97_numbin_128_LongRunEmphasis	std_runlength_win_97_sliding_97_numbin_128_LowGreyLevelRunEmphasis	std_runlength_win_97_sliding_97_numbin_128_RunLengthNonuniformity	std_runlength_win_97_sliding_97_numbin_128_RunPercentage	std_runlength_win_97_sliding_97_numbin_128_ShortRunEmphasis	std_win_97_sliding_97_box_counting
3092816	396453.8	193.4202	0.0061097009999999995	0.002000423	9.251886	4557142.0	67.24185	0.14399620000000002	4.5887590000000005e-07	-0.08478178	-0.1233578	0.4060291	0.4525065	6.1527650000000005	2.8579630000000003	0.6880853	0.15604110000000002	-0.2368884	0.15233729999999998	0.18499029999999997	1468.1889999999999	146.4868	3684.94	1.0	0.001070606	8768.037	0.9318774	1.0	0.9449773000000001	1043524.0	5343.644	0.002575584	0.0009609687	0.6014276	5933069.0	33.14309	0.02572061	7.064372e-07	0.8479614	0.8671072	0.6257765000000001	0.6216933000000001	0.3046667	0.799808	0.4526844	0.7165180999999999	0.9072026	0.11250619999999999	0.42190829999999996	6741.719	36.59771	1035.9180000000001	0.0	0.0007897982	519.5962	0.05522331	0.0	0.18354620000000002
3092816	262585.0	-49.0386	0.0063179	0.002285858	9.109301	3657139.0	57.459109999999995	0.15160479999999998	3.2824359999999996e-07	-0.05656012	-0.09136697	0.37323459999999997	0.4149991	6.137614	2.860478	0.6522738	0.15665829999999997	-0.1955283	0.1334908	0.1585228	1473.997	147.1663	3674.8920000000003	1.000017	0.001137056	8755.295	0.9305286	0.9999958000000001	0.9561780999999999	497009.5	4191.304	0.00310581	0.001089473	0.6357531999999999	4276594.0	23.35732	0.02597898	4.0864870000000005e-07	0.8600144000000001	0.87402	0.6309562	0.6239545	0.2934505	0.729831	0.4081905	0.7343234000000001	0.8964324	0.09490053	0.3821166	6909.249	33.88443	1109.303	0.0003274779	0.00120858	633.1253	0.06725289	8.187102e-05	0.19321570000000002
3009162	437633.8	537.8459	0.006969295	0.0018141379999999999	9.380255	4492364.0	61.75561999999999	0.146598	4.948629e-07	-0.070177	-0.105163	0.4244705	0.46539769999999997	6.3127580000000005	2.583803	0.6982645000000001	0.17368270000000002	-0.2028205	0.1559617	0.1109777	1634.18	126.1231	3749.4240000000004	1.0	0.0013699270000000002	8590.758	0.9130360999999999	1.0	0.8471082000000001	1727282.0	5375.485	0.002773726	0.0008752199000000001	0.5417377	5881294.0	35.18002	0.02434237	1.893528e-06	0.8483878	0.8588271000000001	0.686462	0.6866295	0.2465998	0.5767186	0.5236662000000001	0.7425467	0.872718	0.1333167	0.3412819	6986.6230000000005	25.91026	1091.609	0.0	0.001574259	596.6881	0.06341675	0.0	0.1615821
3009162	329750.7	-386.1772	0.006330552	0.001669625	9.481950999999999	4700836.0	61.858	0.1413856	3.916925e-07	-0.02618959	-0.06496402	0.4802932	0.5240458	6.366625	2.648227	0.7451133000000001	0.2290849	-0.1617805	0.1580361	0.07840706	2155.459	119.4832	3880.157	1.0	0.0014461570000000002	8490.966999999999	0.9024299000000001	1.0	0.8013331	365385.3	2663.5209999999997	0.002065095	0.0008190896	0.5463866999999999	3587230.0	19.971529999999998	0.02229744	3.425493e-07	0.8967298	0.9095752	0.7055107	0.7052165	0.2627909	0.9525764999999999	0.5702546	0.7858555	0.9294645	0.07487413	0.4218548	7394.1140000000005	28.20294	1114.52	0.0	0.0012256139999999999	626.8759	0.06662515	0.0	0.1629501
4697854	695909.7	-416.0593	0.005516583	0.001390849	9.636236	7034880.0	90.82159	0.13108129999999998	7.292698e-07	-0.11165989999999999	-0.1609275	0.5115535	0.562763	6.346569000000001	2.752787	0.7742076999999999	0.19859939999999998	-0.2909139	0.19439800000000002	0.07418288	1868.622	125.6303	4229.108	1.0	0.001197187	8628.849	0.9170847	1.0	0.8389112	1344902.0	9374.795	0.002253226	0.0005723436	0.4573411	8047325.0	39.23209	0.02348018	8.284911e-07	0.8867282	0.9025665999999999	0.6744760000000001	0.6677232	0.2373634	0.8120286999999999	0.5422776999999999	0.764536	0.9287502000000001	0.1164896	0.5136429	7193.52	24.126170000000002	1371.7279999999998	0.0	0.0009249575999999999	521.3195	0.05540647	0.0	0.1525427
4697854	685702.2	570.6564	0.005396147	0.0012748710000000001	9.726388	7952498.0	92.78222	0.1275031	8.006650999999999e-07	-0.1007091	-0.155039	0.5652274	0.6244018	6.353345	2.75089	0.8522569	0.2274553	-0.29421540000000007	0.20652800000000002	0.08265244	2140.127	125.0047	4100.351	1.0	0.001196789	8604.485999999999	0.9144952	1.0	0.8236841	1142986.0	7045.2480000000005	0.002488389	0.000578842	0.4812333	9882177.0	36.23792	0.02476547	8.881776e-07	0.855469	0.8728125	0.6749670999999999	0.6688215000000001	0.261323	0.9163595999999999	0.553312	0.7513797	0.9098825	0.11797010000000001	0.5267310000000001	7069.732	28.50426	1400.636	0.0	0.0008018274000000001	433.9919	0.04612519	0.0	0.1338209
3929030	303636.9	14.81141	0.006412183	0.001777121	9.360733	3534567.0	67.13521999999999	0.1436521	4.1561230000000003e-07	-0.0718892	-0.10851300000000001	0.3934634	0.4379022	6.258049	2.746182	0.6972484	0.1566865	-0.20918620000000002	0.144207	0.14367339999999998	1474.2620000000002	131.8849	3644.724	1.0000120000000001	0.0013388389999999999	8597.956	0.9138058000000001	0.9999971	0.8722154000000001	1255858.0	5657.38	0.002529998	0.0006704619	0.44793420000000006	3990849.0	31.11662	0.02042041	1.123916e-06	0.8976552	0.909486	0.727329	0.7246555	0.2459939	0.6497409000000001	0.5136844	0.800083	0.924826	0.09821298	0.3916408	7527.979	22.40235	1171.8319999999999	0.00019159939999999998	0.001370678	729.0308	0.07746262	4.78988e-05	0.16046860000000002
3929030	207959.4	-53.16171	0.006169056	0.00174849	9.388062	3618392.0	70.94685	0.1410138	3.86462e-07	-0.04840756	-0.08730591	0.4019811	0.44881579999999993	6.237172	2.801682	0.7013406	0.17404560000000002	-0.1989648	0.13910029999999998	0.1454301	1637.598	136.7035	3644.05	1.000041	0.001107949	8706.001	0.9252953000000002	0.9999896	0.9023767	352626.0	2680.367	0.00333018	0.0009638686	0.46484269999999994	3358437.0	27.949990000000003	0.02309079	5.756612e-07	0.8387046	0.8525321	0.6846984	0.6823793	0.2579648	0.691789	0.48727	0.7499397	0.8768777	0.07444481	0.36585890000000004	7056.183000000001	25.46823	1044.128	0.0008855428999999999	0.0009918931	596.3646	0.06329207	0.00022138439999999998	0.14290039999999998
3670539	349771.2	-78.43831999999999	0.00612019	0.002224213	9.219633	4648917.0	67.60521999999999	0.1487281	4.991455999999999e-07	-0.07783294	-0.1174118	0.430345	0.4915535	6.136685	3.73423	0.7785373000000001	0.1753745	-0.23439490000000002	0.1615374	0.2580402	1650.099	154.127	3693.232	1.0	0.001351916	8742.186	0.9291299999999999	1.0	0.9465186999999999	606482.2	4627.77	0.003113752	0.001759731	0.7699324000000001	4852628.0	44.80209	0.03524128	7.715121999999999e-07	0.8920581	0.9072564000000001	0.6611001	0.6772050000000001	0.42871980000000004	4.815466000000001	0.6320383	0.7487256999999999	0.9337837	0.11035360000000001	0.8788886999999999	7044.759	74.4894	1272.496	0.0	0.0015468570000000002	534.0675	0.05676135	0.0	0.1866283
3670539	308977.6	-365.1012	0.006375596999999999	0.002211195	9.183317	4471592.0	61.82444	0.1516808	4.506665e-07	-0.09586434	-0.13554520000000003	0.3987994	0.4532857	6.121264	3.5230379999999997	0.7536065	0.1506232	-0.2555135	0.1562856	0.2003247	1417.215	151.6649	3622.9709999999995	1.0	0.001255155	8717.261	0.9264814	1.0	0.9406476	612769.8	4826.613	0.0028308929999999997	0.001398833	0.7100393	5234032.0	34.54674	0.03110222	6.419419999999999e-07	0.9269469000000001	0.9414411	0.7100801	0.7225763000000001	0.3766226	4.199021	0.6302557	0.7974808000000001	0.9698607	0.1028355	0.7082437	7503.499	56.27593	1341.516	0.0	0.0012076419999999999	564.2245	0.05996647	0.0	0.19359010000000001
4792592	346861.4	-30.603379999999998	0.004630019	0.001496201	9.541569	5736424.0	83.61746	0.12764260000000002	5.147820000000001e-07	-0.07213522	-0.1182276	0.467184	0.5197119	6.21888	2.838876	0.7579708000000001	0.1936952	-0.2574407	0.16676629999999998	0.1771145	1822.48	140.8963	3844.3559999999998	1.0	0.0009210797	8841.062	0.9396388000000001	1.0	0.9524268	541731.9	3338.434	0.001886185	0.0006333977	0.4930178	6458234.0	25.428829999999998	0.01784252	6.352686999999999e-07	0.8297358	0.8515891	0.5655725	0.5631355	0.259327	0.8562503	0.4335812	0.677895	0.8930828000000002	0.10309549999999999	0.39551590000000003	6378.315	32.02147	1006.972	0.0	0.0005593957	370.6528	0.03939342	0.0	0.1510059
4792592	351576.5	-127.3994	0.004852528	0.001528997	9.528286	5440248.0	82.74654	0.1299288	4.805481e-07	-0.0614097	-0.1047625	0.46145859999999994	0.512103	6.245571	2.798594	0.7470831	0.1980682	-0.2361599	0.1622961	0.1576374	1863.624	137.7148	3840.063	1.0	0.0009409841	8833.545	0.93884	1.0	0.9462334000000001	617925.0	3229.1890000000003	0.0019069339999999999	0.0006661122	0.509849	6033594.0	25.74442	0.01868547	5.244075e-07	0.8305589	0.8503228999999999	0.5702461999999999	0.5675324	0.2414782	0.7292069	0.4109405	0.6799698000000001	0.8891921999999999	0.10071569999999999	0.39219299999999996	6397.834	28.441879999999998	942.8602	0.0	0.000602604	410.0386	0.0435794	0.0	0.15281820000000002
4749200	171195.2	279.4934	0.006930639000000001	0.0023527920000000003	9.034360000000001	2604238.0	54.61404	0.1584253	3.0019579999999996e-07	-0.05425653	-0.08858664	0.3361788	0.37810759999999993	6.119171	3.0329040000000003	0.6505665	0.1369454	-0.1910519	0.12055930000000001	0.18176489999999998	1288.519	148.7616	3465.263	1.000003	0.0011658839999999998	8733.893	0.92825	0.9999993	0.9640960999999999	648755.6	4366.138	0.0033347259999999997	0.0009887095	0.5218202999999999	4118335.0	25.10515	0.02233702	6.939206999999998e-07	0.8944	0.9104870999999999	0.7072086999999999	0.7032434000000001	0.2723991	1.7511299999999999	0.4742199	0.791175	0.9367329	0.08595275	0.45556949999999996	7444.164000000001	32.06348	1104.892	7.026206999999999e-05	0.0012192939999999999	698.3413	0.07421562	1.7566600000000002e-05	0.1699224
4749200	176991.4	46.27214	0.00658818	0.002299893	9.060608	2757854.0	56.273140000000005	0.1553236	2.969759e-07	-0.05004955	-0.08497703	0.3495712	0.3924125	5.999256	3.014282	0.6597837	0.14730320000000002	-0.192866	0.1229474	0.1614315	1385.975	163.3925	3574.0690000000004	1.000001	0.001095584	8777.437	0.9328766	0.9999998	0.9881771999999999	851839.8	3738.7140000000004	0.0031703070000000002	0.0009817495	0.5113303	3878208.0	26.154970000000002	0.01993139	7.217982e-07	0.8639181999999999	0.8797823	0.6708900999999999	0.673125	0.33911440000000004	1.591999	0.4830946	0.7506483	0.9044625	0.08828012	0.44949170000000005	7062.853	43.43512	1072.5230000000001	1.79798e-05	0.001139383	575.8198	0.06119752	4.496073e-06	0.16671229999999998
5189926	311390.5	-475.8051	0.005770026	0.002558406	8.979011999999999	4130396.0	54.50172	0.1561356	4.2887840000000003e-07	-0.04764922	-0.08635097	0.3738114	0.4117098	6.011747	2.97875	0.6413357	0.1655178	-0.2055585	0.1314594	0.09551343	1557.356	162.4512	3923.887	1.000002	0.0009144194999999999	8772.341	0.9323359	0.9999995999999999	0.9953337999999999	1318065.0	4580.978	0.003047335	0.001166175	0.6413589	8999868.0	30.14599	0.02502391	1.57767e-06	0.9033473	0.9289417999999999	0.6132380999999999	0.6051885	0.3488441	2.081974	0.3807163	0.7329239000000001	0.9884905	0.13938879999999998	0.4090773	6896.081999999999	44.82653	1078.519	3.323982e-05	0.0008947867999999999	690.1762	0.07334904	8.30949e-06	0.201977
5189926	156324.2	-148.6509	0.006284258000000001	0.0028157190000000004	8.832211000000001	2569143.0	49.78542	0.1644098	2.889954e-07	-0.06748743	-0.09951124	0.29641409999999996	0.3323975	6.012755	2.979016	0.5908821	0.11444469999999998	-0.20075379999999998	0.11269900000000001	0.1443432	1076.8110000000001	160.522	3615.5029999999997	1.000001	0.001169492	8771.174	0.9322109000000001	0.9999998	1.001508	475588.9	2885.381	0.0037399620000000003	0.001159222	0.6098159000000001	3931087.0	23.43869	0.02428818	7.136062e-07	0.9255286	0.9420921999999998	0.6851675	0.67766	0.3036462	1.130368	0.40347790000000006	0.7948998	0.9695534	0.09525549	0.3751322	7479.2119999999995	36.09458	1142.2839999999999	2.015409e-05	0.0016330939999999999	726.2254	0.07718276	5.037419e-06	0.1882306
4614952	578165.6	-203.4747	0.004850448	0.0013472310000000002	9.634522	8065515.0	89.5425	0.1263586	7.040564999999999e-07	-0.06456123	-0.12435689999999999	0.5732279	0.6331039	6.2671589999999995	2.8488860000000003	0.8568169	0.2534602	-0.2959881	0.1974656	0.06389754	2384.806	136.644	4190.219	1.0	0.0008940023	8809.65	0.9363003000000001	1.0	0.9228063	976081.7	5825.634	0.0016840520000000001	0.0005408571	0.47882600000000003	8500044.0	27.879479999999997	0.019811	7.345529000000001e-07	0.8019218000000001	0.8240857	0.674048	0.6742157	0.24139179999999996	0.7013696	0.630644	0.7145530999999999	0.8881716999999999	0.11734480000000001	0.4679776	6723.23	28.595159999999996	1132.987	0.0	0.0004886811	305.8211	0.03250303	0.0	0.137737
4614952	712675.1	-596.1986	0.0048148340000000005	0.001328551	9.642392	8233407.0	91.40621	0.1265606	7.723290000000001e-07	-0.03970558	-0.09600481	0.6212941999999999	0.6819721	6.312298999999999	2.862663	0.8921022	0.28888959999999997	-0.251666	0.2033284	0.1305897	2718.1620000000003	131.8016	4112.682	1.0	0.001008217	8749.365	0.9298931999999999	1.0	0.8847050999999999	1202255.0	9649.697	0.0018753160000000001	0.0005500717	0.4756073	9806706.0	33.159440000000004	0.02035263	9.015454e-07	0.7632104999999999	0.7897357	0.6639428	0.6641946999999999	0.22336020000000004	0.7700333	0.6217123999999999	0.6894861999999999	0.8633192	0.12899549999999999	0.5137116	6487.376	26.445090000000004	1288.5	0.0	0.000551164	372.9119	0.03963352	0.0	0.1445081
4960441	483550.2	-295.1297	0.00503926	0.001307094	9.675512	6257238.0	91.33106	0.12419569999999999	6.275386e-07	-0.09588226	-0.1450392	0.5007907	0.5543785	6.303806	2.676941	0.80488	0.20062520000000003	-0.2754808	0.18429279999999998	0.09102953	1887.684	129.2116	3965.573	1.0	0.001146259	8667.424	0.9211845	1.0	0.8634162000000001	786353.8	5235.829000000001	0.001956908	0.00045726379999999996	0.4011883	6384920.0	33.38343	0.0181989	5.655321999999999e-07	0.8470419	0.8614246999999999	0.6564107	0.6537924	0.223913	0.5845667	0.4652204000000001	0.7356461	0.8817536	0.09648771	0.3922826	6921.693	20.96912	1214.494	0.0	0.0007583933999999999	474.9371	0.05047689	0.0	0.1342805
4960441	548225.5	-645.3795	0.0049459890000000005	0.001296382	9.687605	7136486.0	94.8389	0.12291689999999998	7.355464000000001e-07	-0.118467	-0.1729918	0.5040318	0.5590457	6.307653	2.758542	0.8038384	0.1959656	-0.3165873	0.1924175	0.03145456	1843.8410000000001	128.9904	4173.857	1.0	0.001065653	8642.853000000001	0.9185728000000001	1.0	0.8581976	906287.2	6094.025	0.0019990620000000002	0.0005025701000000001	0.4367821	7656669.0	34.94443	0.02056287	7.604059000000001e-07	0.8708120999999999	0.8952511999999999	0.6366173	0.6313434	0.23679160000000002	0.7806482	0.44675410000000004	0.7339197	0.9339732	0.1099785	0.44877570000000006	6905.451	24.02218	1223.991	0.0	0.0007233847999999999	505.2261	0.05369604	0.0	0.14199820000000002
4877965	370596.8	-263.4745	0.007177462	0.0018470779999999998	9.334871000000001	4440803.0	61.60711	0.14555479999999998	4.448111e-07	-0.08092707	-0.11775899999999999	0.41275059999999997	0.4525854	6.29586	2.5594069999999998	0.7077486999999999	0.16631600000000002	-0.2155516	0.1541349	0.06425262	1564.866	123.641	3807.367	1.000001	0.001523231	8437.14	0.8967101000000001	0.9999996999999999	0.8290158999999999	945460.5	5086.39	0.003171287	0.000821475	0.5378729	5215422.0	37.0593	0.02525191	1.0575190000000001e-06	0.9411649999999999	0.9523386999999999	0.7454229	0.7428998	0.2674433	0.524051	0.5229841	0.8322190999999999	0.9638875	0.1007956	0.3144594	7830.348000000001	24.41974	1275.859	2.350396e-05	0.001664114	842.601	0.08955175	5.877845e-06	0.1893249
4877965	370709.9	196.7398	0.007434515	0.001965404	9.298816	4100307.0	59.649640000000005	0.14783429999999997	3.9899830000000004e-07	-0.08769657	-0.1219481	0.387866	0.42684799999999995	6.267884	2.602138	0.6864969	0.1483156	-0.2143563	0.1496789	0.08545747	1395.5	126.9242	3761.345	1.000001	0.001704077	8436.226	0.8966130999999999	0.9999995999999999	0.8343629000000001	1258316.0	5876.645	0.00321003	0.001031509	0.5937939	4820738.0	36.6038	0.02786441	7.862359999999999e-07	0.9391141	0.9480392	0.7457238	0.7435560999999999	0.3062488	0.7985996999999999	0.5142	0.8338603000000001	0.9552814000000001	0.09667421	0.36033940000000003	7845.7919999999995	30.63979	1305.927	2.5259139999999996e-05	0.00196434	875.5834	0.09305669	6.314785000000001e-06	0.196852
3734977	212057.4	355.4095	0.005494727	0.002135105	9.140661999999999	3267021.0	64.59640999999999	0.1480115	3.567944e-07	-0.04391048	-0.08140803	0.3893103	0.440924	6.0635699999999995	3.3271050000000004	0.7177298000000001	0.16665	-0.1992493	0.1345864	0.2485051	1568.01	158.0038	3562.836	1.0	0.001081278	8802.396	0.9355292	1.0	0.9846344000000001	513306.8	4738.904	0.002876809	0.0009163619000000001	0.5452602	3594996.0	34.47548	0.01989677	6.040186e-07	0.8764457	0.8942968000000001	0.6578754	0.6597509	0.3236496	2.377134	0.4850412	0.7495566	0.9273018	0.08967363	0.605049	7052.575	45.271029999999996	1121.4	0.0	0.001068223	552.6025	0.05873126	0.0	0.1727406
3734977	192734.5	206.2367	0.006097071999999999	0.00188448	9.285107	3292219.0	65.67005	0.14506529999999998	3.620712e-07	-0.03171984	-0.06987739	0.40855820000000004	0.45600740000000006	6.164203	2.942369	0.7282473	0.18391849999999998	-0.1864225	0.13638229999999998	0.1464984	1730.4879999999998	144.5031	3631.722	1.0	0.001113169	8776.136999999999	0.9327382	1.0	0.9510309000000001	388725.0	3802.421	0.0029182179999999998	0.0007737959	0.46247730000000004	2570490.0	36.86038	0.02143666	7.640009000000001e-07	0.8773187	0.8921003000000001	0.7003188	0.7036882	0.27571290000000004	1.9516689999999999	0.5246976999999999	0.7746791000000001	0.9198419	0.07669906	0.4864915	7288.954000000001	34.95426	1071.531	0.0	0.001218998	525.0511	0.05580306	0.0	0.1578375
4241190	171975.5	380.0792	0.009932594	0.00256724	9.034006	2337614.0	47.23917	0.16782170000000002	3.045597e-07	-0.05109571	-0.07901151	0.33697340000000003	0.376256	6.194343	2.728392	0.6700619999999999	0.1364905	-0.15759990000000001	0.12100919999999998	0.133304	1284.242	135.3708	3431.58	1.000005	0.002095661	8447.604	0.8978233	0.9999986999999999	0.8575198	623331.4	4992.025	0.0043185079999999995	0.00352013	0.6102279	2080978.0	34.77577	0.03448193	1.607965e-06	0.9126248	0.9154555	0.8433454	0.8559385	0.40188470000000004	2.230049	0.6416341	0.8643146	0.910457	0.06929675	0.5039405	8132.335999999999	57.73075	1460.745	6.593511999999999e-05	0.004397796	949.7053	0.10092960000000001	1.6484879999999997e-05	0.1665087
4241190	189543.7	70.81678000000001	0.009150232	0.002228022	9.162701	2913902.0	50.87907	0.16075989999999998	2.63157e-07	-0.06246417	-0.09403812	0.35046550000000004	0.38594179999999995	6.232368	2.6048259999999996	0.6704576999999999	0.1426845	-0.18045550000000002	0.12825160000000002	0.07649876	1342.517	130.1405	3600.289	1.00001	0.0017124579999999998	8449.875	0.8980665000000001	0.9999976	0.8403177	279184.9	2589.837	0.004524948	0.0012987139999999999	0.5748057	2711912.0	23.21688	0.02959277	1.8486899999999999e-07	0.9121368000000001	0.9156644	0.8271487	0.8260177	0.35406340000000003	0.6694484	0.5689791999999999	0.8639811	0.9138555	0.05415519	0.4072275	8129.198	26.262209999999996	1498.557	0.0001046536	0.002114116	894.9259	0.09510072	2.6163829999999997e-05	0.1601757
4341451	409697.3	-367.2838	0.005518705	0.001502321	9.584259	5841474.0	79.03004	0.13107779999999997	5.331578000000001e-07	-0.07757018	-0.1217932	0.4787692	0.5267556999999999	6.319823	2.613025	0.7660803	0.20216520000000002	-0.2427592	0.1734771	0.07062451	1902.1729999999998	126.8423	3913.921	1.0	0.001126807	8665.44	0.9209732	1.0	0.8666186	664388.6	4869.391	0.0021756839999999998	0.0007987736999999999	0.5446123	5796858.0	33.2507	0.02354187	5.721738e-07	0.8746864	0.8891584000000001	0.6784526	0.6792965999999999	0.22374760000000002	0.5612520000000001	0.542323	0.7577624	0.9152584	0.09623365	0.35681940000000006	7129.786999999999	25.18991	1029.445	0.0	0.0008232491	504.2505	0.05359235	0.0	0.1600171
4341451	338876.9	-369.5848	0.005357548	0.001501331	9.559878	5212646.0	77.78876	0.13172679999999998	4.7411609999999995e-07	-0.07214314	-0.1147469	0.4618219	0.5104144	6.310365	2.699549	0.7489539000000001	0.1969192	-0.2325814	0.16588039999999998	0.07252774	1852.81	128.7333	3906.988	1.0	0.001140307	8674.11	0.9218950999999999	1.0	0.8732099	391162.2	3411.2259999999997	0.002440456	0.0006682797	0.48321000000000003	4162647.0	26.875329999999998	0.02037961	3.748115e-07	0.8732089	0.8829347	0.6899754	0.6924945	0.21301799999999999	0.6157446999999999	0.5619076	0.7620107	0.8963102	0.08499288	0.39864479999999997	7169.759	25.17514	1055.614	0.0	0.0008522185	509.2619	0.05412497	0.0	0.1538969
3736695	815604.2	-221.4537	0.00812206	0.002523683	9.137431	8361200.0	59.77778000000001	0.1596993	5.713902e-07	0.05000519	0.00471773	0.6006836999999999	0.6362802	6.223746	2.69077	0.7928984	0.325784	-0.1109431	0.1752318	-0.04545419	3065.302	138.4132	4775.149	1.0	0.001388136	8596.29	0.9136243000000001	1.0	0.8820232	1415689.0	7553.779	0.004908266	0.001568903	0.8996751000000001	11572000.0	37.64348	0.04369441	7.44973e-07	0.9134648999999999	0.9281280999999999	0.5679894	0.5530499	0.4043933	0.6089474	0.40972109999999995	0.7455375	0.948091	0.1447899	0.3937652	7014.762	46.17796	1622.7779999999998	0.0	0.001609873	630.2091	0.06697939	0.0	0.245923
3736695	989076.1	-853.658	0.007226977	0.002278942	9.223757	9966441.0	68.54671	0.153002	7.001205e-07	0.0120199	-0.03704755	0.6107281999999999	0.6484814999999999	6.215358999999999	2.751875	0.7822051999999999	0.3197612	-0.17241979999999998	0.1906101	-0.1020733	3008.633	142.9492	4984.829000000001	1.0	0.0009892329	8679.957	0.9225163000000001	1.0	0.9005325999999999	1630704.0	8235.582	0.004242180999999999	0.001381696	0.8501385	13312720.0	42.2772	0.03946311	9.01521e-07	0.8757502	0.8965261	0.45525590000000005	0.43635329999999994	0.42198789999999997	0.9429923000000001	0.36815390000000003	0.6592266999999999	0.9494667999999999	0.1617675	0.4716581	6202.664000000001	50.34176	1408.2820000000002	0.0	0.0008921033	536.3526	0.05700421	0.0	0.2443167
3822882	240412.1	-183.1843	0.007817145	0.00193645	9.247128	3357608.0	58.96309	0.152365	3.451235e-07	-0.08855148	-0.1232164	0.35905329999999996	0.3995295	6.213529	2.638092	0.6923193	0.13544879999999998	-0.2222675	0.1395421	0.0864412	1274.438	133.5438	3528.78	1.000001	0.0015190310000000001	8542.604	0.9079191999999999	0.9999995999999999	0.8739174000000001	836669.9	5642.221	0.003541542	0.0007341708	0.4601258	4035268.0	32.66308	0.02441781	5.327705e-07	0.9337835999999999	0.9405858	0.7877033	0.789272	0.28109	0.6747159	0.5488586999999999	0.8469042999999999	0.9483463	0.07565319	0.37897240000000004	7968.524	24.22436	1301.032	2.821662e-05	0.0016104779999999998	757.4178	0.08049699	7.0541549999999995e-06	0.1668219
